client_idx,action_idx,action_label,state_value,logit_-20%,logit_-10%,logit_0%,logit_+10%,logit_+20%,prob_-20%,prob_-10%,prob_0%,prob_+10%,prob_+20%,logit_variance,logit_max_min_gap,internal_score,predicted_pd,monthly_interest,reward,expected_loss,rwa_cost,constraint_penalty
751,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,756.8870734704923,0.03160037701378363,22.466553196754347,-100.84844194787652,26.031556877980993,3.786408273160871,0.0
752,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,660.993254781852,0.03290012541394,13.983561883454351,-59.48537819312119,16.86890112230544,2.4536583450626095,0.0
753,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,571.1421314811199,0.09906640604600797,28.54066043155947,-482.20497122525137,103.67209068825048,15.079576827381885,0.0
754,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,616.7949416825635,0.20611624042956725,26.86105261520143,-1005.4143328810558,203.0049698976242,29.52799562147261,2.1529060107391813
755,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,638.10427764886,0.04612015021326088,18.420248251424795,-127.81875587857854,31.149969265113146,4.5309046203800944,0.0
756,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,522.2304947923549,0.06062058062111036,39.119752576699725,-390.4776744664623,86.95361088163624,12.647797946419816,0.0
757,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,697.5264461246048,0.2969977553784157,96.02640823028906,-8768.53895534817,1045.7196823864,152.1046810743855,4.424943884460393
758,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,468.591408751148,0.14334031759689014,27.328642404251426,-706.3502235681626,143.63419699629878,20.892246835825276,0.5835079399222537
759,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,558.7849968813277,0.3407200031267315,124.37377052218856,-7860.770962940726,1553.8098209774607,226.00870123308522,5.518000078168288
760,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,564.9679036999645,0.5599899181358854,99.48512280462086,-10455.072317934888,2042.7244117535988,297.12355080052345,10.999747953397135
761,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,571.3536138032684,0.1144085601931368,42.352226249038885,-844.4901102627443,177.6667649579722,25.842438539341405,0.0
762,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,663.7886744380509,0.027313058013495223,16.766113592974943,-50.39531429106848,16.790907218278434,2.4423137772041357,0.0
763,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,746.2807191351014,0.16622489237377752,97.28661752342218,-2947.6405626259334,592.9534426654561,86.24777347861179,1.1556223093444382
764,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,769.1359043995975,0.04269542274336685,39.53861231501457,-252.46543527775998,61.89765147410671,9.003294759870068,0.0
765,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,676.9926978657928,0.03323208414564429,11.919700998975967,-52.87250296389003,14.524271908259287,2.112621368474078,0.0
766,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,548.2040509728246,0.17140356624489975,14.14460722611585,-961.0377434263885,88.89599112861998,12.930325982344725,1.2850891561224937
767,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,743.2945178707366,0.039203372060399894,26.24865379497658,-146.9767472834255,37.73131049633347,5.488190617648505,0.0
768,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,770.5639208895775,0.3614086600691894,178.27821459823113,-18480.901546214696,2362.480657440718,343.6335501731954,6.035216501729736
769,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,820.5228953477065,0.17666341038454206,99.79705457875616,-6818.854947319982,646.4512269678959,94.02926937714848,1.4165852596135515
770,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,562.1877341752178,0.07843269274142267,30.850765574868376,-415.15749730846653,88.72264929628143,12.905112624913661,0.0
771,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,681.3998178253099,0.14034627658150595,64.13667592616612,-1578.4740767895348,330.0492674802446,48.00716617894467,0.5086569145376487
772,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,616.5237540874804,0.05782969542993939,42.131051070550185,-382.57597767555995,89.33561455694844,12.99427120828341,0.0
773,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,545.8754851089177,0.17676858075774426,23.56723282252994,-745.4194686181385,152.75136427561802,22.218380258271708,1.4192145189436067
774,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,692.8566999403207,0.07742652041804338,39.10892949318386,-501.63802786551105,111.02917202416668,16.149697748969697,0.0
775,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,743.1728744949768,0.024178425442907228,27.576637052599384,-82.19877447419407,24.447854307887532,3.5560515356927316,0.0
776,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,698.9086465050547,0.05767608483601695,39.93566142951168,-376.26282659868184,84.45552854166874,12.284440515151818,0.0
777,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,659.426376671744,0.03401573385132619,12.298297022928795,-61.46597014348448,15.33897193973845,2.2311231912346834,0.0
778,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,666.2315294216882,0.11153234199649004,26.843295617722223,-529.5517806838961,109.77617299545153,15.96744334479295,0.0
779,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,683.1242601796431,0.04469282368634554,8.906338665326574,-56.9175287010321,14.595145534211834,2.122930259521721,0.0
780,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,694.3015121638706,0.16476401515613262,34.38119186939899,-1015.058735256732,207.70871800270385,30.21217716402965,1.1191003789033156
781,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,794.481882111235,0.10998114903558127,48.90078312605652,-926.9540132400449,197.19935828792688,28.683543023698455,0.0
782,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,651.1103233906009,0.049273407133042846,16.270636731051088,-119.25230734882281,29.396022625307126,4.275785109135581,0.0
783,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,605.5625597248361,0.28821508226268827,79.51475047297633,-7180.066999905517,840.3028461177535,122.22586852621869,4.205377056567207
784,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,504.3021532898964,0.1365470871555902,43.348629677601394,-2630.659933257486,217.03473420430421,31.56868861153516,0.41367717888975486
785,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,547.7272314972863,0.18595668150908307,92.88920351228649,-3156.7490715451663,633.3568278827776,92.12462951022219,1.6489170377270768
786,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,655.6714044796279,0.03915512279792786,11.676839599338331,-69.5456229885666,16.76429657480597,2.4384431381535956,0.0
787,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,737.1483447449069,0.02647866055907373,26.34593387421953,-77.36912364706558,25.57885147279958,3.7205602142253937,0.0
788,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,772.086622058989,0.15083989632468028,62.37417366814069,-1686.1666358888488,344.978842612798,50.178740743679704,0.7709974081170072
789,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,741.8053386445101,0.0375499544185914,22.333387690749788,-113.89856021274143,30.74931529268078,4.472627678935385,0.0
790,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,642.5596034580534,0.07341275370182182,18.573779523436123,-227.2879032591295,49.996917720418445,7.272278941151774,0.0
791,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,682.373426411758,0.045575058653580455,42.79842890822055,-299.4284993754892,71.51983328501899,10.402884841457306,0.0
792,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,684.9707837225517,0.1820899855946793,51.065115449141786,-1666.130935815338,340.94302500591164,49.5917127281326,1.5522496398669823
793,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,711.2007396499566,0.1705140948573525,38.70947115928092,-2596.289233541629,242.0187160281579,35.20272233136842,1.2628523714338127
794,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,650.5285651006174,0.029566178148236,8.437038261837538,-32.56616967072763,9.146535797408974,1.330405206895851,0.0
795,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,566.4486493851555,0.06577432902771395,6.352550021031269,-65.90206982125945,15.320606225771803,2.2284518146577166,0.0
796,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,741.3244148722182,0.20018399779621626,125.66738309092885,-9141.42906885832,922.4086351234615,134.16852874523076,2.0045999449054066
797,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,650.8843097407148,0.09565350352212411,30.188825075656066,-486.5836501058309,105.8811191424454,15.400890057082966,0.0
798,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,583.5998112090733,0.07359961735910112,25.900645026932704,-306.43958006765166,69.89684398899226,10.166813671126146,0.0
799,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,689.0393243184121,0.3092114378122892,100.86739158181418,-5800.340376461326,1143.6095432442253,166.34320629006913,4.73028594530723
800,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,613.0353424673618,0.11195193758452605,37.25739782476102,-728.1302939654175,152.93805544744845,22.24553533781068,0.0
801,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,685.3427480211652,0.2945347146084169,57.870130192233574,-3154.2759981067416,624.9746169524531,90.90539882944772,4.363367865210423
802,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,752.0087100292754,0.03525277073559953,52.2536403629778,-256.94594572274985,67.54313880660597,9.82445655368814,0.0
803,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,586.2755580871715,0.07920499545862365,47.923817597581774,-620.763629664183,139.179544356467,20.244297360940656,0.0
804,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,713.1504189718308,0.07345995712300764,45.08567560838461,-538.7925790674788,121.43969922530472,17.663956250953415,0.0
805,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,452.9692114660921,0.11085727640899928,8.299712546378457,-159.3063882421684,33.736396021867584,4.907112148635285,0.0
806,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,554.2065824176274,0.0581548115330045,5.955437963403148,-56.43308135124225,12.699036986467709,1.8471326525771214,0.0
807,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,773.6838217873495,0.047183020205004755,25.763997914084374,-189.15681476281438,44.57285191853793,6.483323915423699,0.0
808,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,567.2242487105849,0.10622259550321501,52.51593669079774,-984.2717102804531,204.5405670212321,29.751355203088302,0.0
809,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,670.5013833572932,0.145000609234754,48.55616632183526,-1259.6507312393555,258.1580356215725,37.55025972677418,0.62501523086885
810,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,732.8054554703432,0.035254525484030304,43.43082667668389,-218.10172424848508,56.141550148407376,8.166043657950162,0.0
811,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,645.5508089261409,0.07229066346773579,18.09952596396371,-215.21896274155927,47.975647147503054,6.978275948727717,0.0
812,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,639.4376206895114,0.045622375900325064,16.612430227848375,-110.77197121763642,27.78961300400345,4.042125527855047,0.0
813,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,591.4937707275608,0.10356601619820802,18.94967086574028,-339.2677399313555,71.95987039383886,10.466890239103833,0.0
814,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,617.144467813107,0.03366528891475136,8.902300884392968,-43.26836192745491,10.988946146901647,1.5983921668220578,0.0
815,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,485.9787968417895,0.0752025989082434,14.642958452753943,-180.43725632863405,40.376912816259335,5.873005500546811,0.0
816,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,564.7354124450727,0.05329929532796969,10.989855185719643,-92.86515957997987,21.477556362360648,3.124008198161549,0.0
817,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,775.685165822461,0.06128765400368775,47.681757249205305,-456.96459813864413,107.15111148782792,15.585616216411333,0.0
818,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,608.9444893056615,0.10718434032058641,40.393504719880575,-751.4895338341059,158.75020907668608,23.09093950206343,0.0
819,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,643.188224379332,0.033681587631946994,27.514209826626267,-135.98713214837343,33.97981654464063,4.942518770129545,0.0
820,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,507.6948537176877,0.1236814973954249,18.735606837295816,-413.7252621352118,84.96575663578594,12.358655510659773,0.09203743488562267
821,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,649.6734504638235,0.06755535265026504,36.9184878805006,-393.7600796918076,91.44818716299766,13.30155449643602,0.0
822,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,682.9684317988824,0.37266355987923483,139.0734201751638,-9641.80279487889,1900.3451810587617,276.4138445176381,6.316588996980871
823,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,536.0017290953415,0.15629653807222035,43.30814351805227,-1201.3636673753358,248.1934730809028,36.100868811767675,0.9074134518055089
824,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,775.3624637298137,0.03684531745427393,31.36232183664023,-158.14009610067933,42.37033915305095,6.162958422261956,0.0
825,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,701.3201141167707,0.051209807909481646,38.2713182095937,-295.74506948828315,71.86178464505116,10.452623221098348,0.0
826,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,673.1317418589261,0.04699799284501148,38.80309075082723,-270.2097559451202,66.86780398729601,9.726226034515784,0.0
827,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,618.4375904385215,0.11794926170215926,63.24097227080484,-1318.0752652721094,273.5049529178325,39.782538606230176,0.0
828,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,550.9007710326238,0.13594406667711567,57.60782530433718,-1408.72998087057,287.15287495753637,41.76769090291438,0.3986016669278919
829,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,680.1221891896937,0.025936272502494633,9.301866889446806,-30.524848410603873,8.846044328976232,1.2866973569419975,0.0
830,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,679.5106452694813,0.04968958459042099,27.2178965067218,-210.51596668959832,49.58968559761616,7.2130451778350775,0.0
831,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,506.1360132708961,0.0728376415930895,7.544818810597328,-90.13705484908893,20.150049641739898,2.9309163115258032,0.0
832,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,730.6936251012153,0.026825220299372454,13.5859398379329,-43.41909023838335,13.363013734640921,1.943711088675043,0.0
833,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,597.400748040126,0.039102479829249165,13.672596790678812,-78.8697566036209,19.60318947476909,2.8513730145118674,0.0
834,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,706.1919263509519,0.0324076176427986,31.90983889176036,-127.4003025371052,37.91780145440738,5.515316575186528,0.0
835,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,802.2443727984324,0.016958446661780452,11.927334281586672,-20.309637311461135,7.416532281822145,1.078768331901403,0.0
836,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,719.7305369888252,0.08315962342390254,57.606135012738214,-2914.922345519657,175.6518314674126,25.54935730435092,0.0
837,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,678.1299767426366,0.021395472880106348,6.013437456747741,-235.41493763935458,4.717545727475606,0.6861884694509972,0.0
838,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,717.5744254272819,0.030415806786073953,29.729817604460504,-107.35289868736416,33.15606756155799,4.822700736226617,0.0
839,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,745.2465634711148,0.18042238829742907,113.52470710772445,-3748.2911454242767,751.0212888618648,109.23946019808942,1.5105597074357269
840,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,528.1713958563238,0.35567352477365827,47.3422512347137,-3153.2032592663413,617.407463470259,89.80472195931038,5.891838119341457
841,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,602.9983971131359,0.056337620204077184,21.797594152063834,-985.1665588764681,45.02756795905816,6.54946443040846,0.0
842,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,677.6086752704011,0.04130234063645069,34.624490345574905,-204.35341963791336,52.43599146926922,7.6270533046209765,0.0
843,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,589.9030417371558,0.14232301979847528,43.32113246077832,-2702.595698342262,226.07179440661656,32.883170095507865,0.5580754949618821
844,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,798.6307593521416,0.055072471764730783,52.257471524718284,-470.06954415390527,105.52476458484661,15.349056666886778,0.0
845,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,655.3724437912769,0.16283645384373707,34.77031003073493,-2293.751631336745,207.60204609658058,30.196661250411722,1.070911346093427
846,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,633.0855984567881,0.047005697123217276,27.320838170731175,-204.2523274786275,47.08861828754685,6.849253569097724,0.0
847,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,741.7978508350978,0.1180894837541302,76.12771648361432,-1584.1937259178144,329.6290337607962,47.94604127429762,0.0
848,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,609.8916520061206,0.22576046354517573,79.86680364846029,-3316.145592615477,661.128109163424,96.16408860558896,2.6440115886293936
849,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,712.0290274552807,0.07093420296170727,44.22177926700649,-513.710800199455,115.0173444146341,16.729795551219507,0.0
850,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,640.6460790970777,0.03957696353440351,29.0893461481572,-159.29960478686655,42.213159697326155,6.140095955974712,0.0
851,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,571.8512166324754,0.0758479529335266,27.954119606078436,-356.5143717492609,77.74296743326705,11.308067990293388,0.0
852,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,696.7846287067783,0.0473288536071041,28.58681383154797,-204.88487770477244,49.609307987318665,7.215899343609988,0.0
853,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,769.2196482889723,0.10882456269175779,76.90892406375636,-1441.371641890448,306.88460103883614,44.637760151103436,0.0
854,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,709.6614488759164,0.08435947185628788,43.19175760192542,-621.0507850336178,133.59990819425198,19.432713919163923,0.0
855,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,704.0497451511545,0.06652072713259094,36.96730909010841,-391.7935950420272,90.16671696300585,13.115158830982669,0.0
856,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,635.1191483003158,0.2619761167297728,43.235910749463216,-2073.0081002993443,415.3151200520452,60.4094720075702,3.5494029182443194
857,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,504.1926044058401,0.1409331225847375,33.132774298087924,-832.5002248741941,171.2151958632451,24.904028489199284,0.5233280646184377
858,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,599.3910332424178,0.13234846307800355,77.42721479723505,-1802.527917321146,375.73700555689885,54.65265535373074,0.3087115769500888
859,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,615.3899867542101,0.03589373771174197,15.681959353348091,-78.07756326230171,20.63908498062676,3.0020487244548013,0.0
860,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,686.0266988955644,0.05461747097758182,57.484708353137414,-494.340026975362,115.12121097151541,16.744903414038603,0.0
861,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,514.4586084800321,0.23294778631355625,15.386309640067582,-654.2274420629507,131.42091490691806,19.11576944100626,2.8236946578389066
862,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,614.5870462934092,0.06066739117323483,32.93268908960139,-321.42624615964286,73.25781215079692,10.655681767388643,0.0
863,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,581.3064383231199,0.07448102454493527,46.11903851584078,-580.7654814893268,125.94975212186226,18.319963944998143,0.0
864,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,702.2802761846917,0.1329492456748948,58.246292182217076,-1376.1223928557033,283.93935566279373,41.30026991458818,0.3237311418723701
865,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,634.1723794509609,0.0499221743997799,36.374937290847775,-290.19945632133516,66.58358531787455,9.684885137145388,0.0
866,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,562.0756934429421,0.10471619011967374,29.33173089159564,-522.5652690990023,112.62192731472601,16.38137124577833,0.0
867,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,619.1995576170256,0.07621776043573836,31.16558362724649,-396.5014300726075,87.09693618051956,12.668645262621029,0.0
868,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,715.6441931331641,0.16119141202930964,80.8486897296544,-2370.592518841936,477.84419680222646,69.5046104439602,1.0297853007327413
869,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,731.9377306185486,0.06033668168004195,32.52280692551871,-313.1688839826612,71.9516691229045,10.465697326967927,0.0
